material_id,formula,band_gap,hull_eV,formation_eV,density,point_group,spacegroup,crystal_system,nelements,nsites,elements,is_noncentro,piezoelectric_modulus,refractive_index,e_total,e_electronic,photonic_score,photonic_notes,photonic_binary,r_est,loss_est_dB,sq_dB_pred,r_estimated,T_total,final_composite
mp-9077,Nd2Be2SiO7,5.0227,0.0,-3.5237678224999995,5.34808807820017,-42m,P-42_1m,Tetragonal,4,24,"['Be', 'Nd', 'O', 'Si']",True,0.469744999999999,1.9227758259003225,11.330766386666667,3.6970668766666654,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 5.02 eV — transparent at 775nm | ✓ n=1.92 — ideal waveguide confinement | △ Piezo=0.47 C/m² — moderate,1,0.1305,0.1426,0.596,0.1305,0.558,0.4926
mp-7798,MgGeN2,2.6358,0.0,-0.7609367862499994,4.4120353511877175,mm2,Pna2_1,Orthorhombic,3,16,"['Ge', 'Mg', 'N']",True,1.264328036310197,2.2420091852324484,9.420529789999998,5.026605186666667,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.64 eV — marginal TPA risk | ✓ n=2.24 — ideal waveguide confinement | ✓ Piezo=1.26 C/m² — strong χ⁽²⁾ proxy,1,0.3253,0.09,1.407,0.3253,0.5787,0.4924
mp-34932,CaHN,2.193,0.0,-0.8929288191666677,2.5887783649774034,4mm,I4mm,Tetragonal,3,3,"['Ca', 'H', 'N']",True,1.2328849999999991,2.1389273651373326,16.980109636666665,4.575010273333333,9,✓ Noncentro (4mm) — χ⁽²⁾ allowed | △ Gap 2.19 eV — marginal TPA risk | ✓ n=2.14 — ideal waveguide confinement | ✓ Piezo=1.23 C/m² — strong χ⁽²⁾ proxy,1,0.3248,0.1036,1.39,0.3248,0.5732,0.4918
mp-1048318,Ca2FeWO6,3.2618,0.0223446715000008,-2.6501649574999995,5.473992044920185,1,R3,Trigonal,4,20,"['Ca', 'Fe', 'O', 'W']",True,2.506841256279663,2.1368373044732025,20.61359515734788,4.566073665788303,10,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.26 eV — transparent at 775nm | ✓ n=2.14 — ideal waveguide confinement | ✓ Piezo=2.51 C/m² — strong χ⁽²⁾ proxy,1,0.6607,0.1039,2.367,0.6607,0.5731,0.4916
mp-27888,Zr3GeO8,3.9016,0.0138335641666653,-3.3855436679166657,5.967645518138918,-42m,I-42m,Tetragonal,3,12,"['Ge', 'O', 'Zr']",True,2.518875,2.304401212173494,25.41991303333334,5.310264946666668,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 3.90 eV — transparent at 775nm | ✓ n=2.30 — ideal waveguide confinement | ✓ Piezo=2.52 C/m² — strong χ⁽²⁾ proxy,1,0.6393,0.0828,2.363,0.6393,0.5815,0.4915
mp-31110,Sm3GaO6,3.6796,0.0,-3.503155579250001,7.171261502501521,mm2,Cmc2_1,Orthorhombic,3,20,"['Ga', 'O', 'Sm']",True,0.445206066660761,2.056050279865086,15.638503026665743,4.227342753333299,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.68 eV — transparent at 775nm | ✓ n=2.06 — ideal waveguide confinement | △ Piezo=0.45 C/m² — moderate,1,0.1196,0.1166,0.559,0.1196,0.5681,0.4914
mp-6126,LiCdBO3,2.1156,0.0,-2.3040003562500004,4.344979665887188,-6,P-6,Hexagonal,4,18,"['B', 'Cd', 'Li', 'O']",True,1.190230554024069,1.825222061375912,7.750152603333333,3.3314355733333336,9,✓ Noncentro (-6) — χ⁽²⁾ allowed | △ Gap 2.12 eV — marginal TPA risk | ✓ n=1.83 — ideal waveguide confinement | ✓ Piezo=1.19 C/m² — strong χ⁽²⁾ proxy,1,0.3394,0.1667,1.369,0.3394,0.5488,0.4911
mp-18168,TlZnPO4,3.7589,0.0,-2.2251071018537405,5.766462241917605,2,P2_1,Monoclinic,4,28,"['O', 'P', 'Tl', 'Zn']",True,0.426377750474857,1.8258525752827544,13.90225365,3.3337376266666667,10,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.76 eV — transparent at 775nm | ✓ n=1.83 — ideal waveguide confinement | △ Piezo=0.43 C/m² — moderate,1,0.1216,0.1666,0.548,0.1216,0.5488,0.491
mp-753821,Pr3GaO6,3.6286,0.0,-3.415209581750001,6.387408230668669,mm2,Cmc2_1,Orthorhombic,3,20,"['Ga', 'O', 'Pr']",True,0.434314929400314,2.0711421478659227,16.270122246666666,4.2896297966666666,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.63 eV — transparent at 775nm | ✓ n=2.07 — ideal waveguide confinement | △ Piezo=0.43 C/m² — moderate,1,0.1163,0.1141,0.546,0.1163,0.5691,0.4909
mp-11773,Nd3GaO6,3.6505,0.0,-3.4508841035000004,6.661618442610851,mm2,Cmc2_1,Orthorhombic,3,20,"['Ga', 'Nd', 'O']",True,0.425584473048535,2.0675217588536605,16.14124323333333,4.274646223333334,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.65 eV — transparent at 775nm | ✓ n=2.07 — ideal waveguide confinement | △ Piezo=0.43 C/m² — moderate,1,0.114,0.1147,0.535,0.114,0.5689,0.4906
mp-15833,Zn4P6SN12,4.0959,0.0,-0.7335198824068317,3.834234214994202,-43m,I-43m,Cubic,4,23,"['N', 'P', 'S', 'Zn']",True,0.426626167442198,2.11898811700301,8.597654886666591,4.490110639999961,10,✓ Noncentro (-43m) — χ⁽²⁾ allowed | ✓ Gap 4.10 eV — transparent at 775nm | ✓ n=2.12 — ideal waveguide confinement | △ Piezo=0.43 C/m² — moderate,1,0.1129,0.1066,0.534,0.1129,0.5721,0.4905
mp-29703,BaSi7N10,3.9124,0.0,-1.3420455675000025,3.6849124980115207,m,Pc,Monoclinic,3,36,"['Ba', 'N', 'Si']",True,0.422080669373572,2.085003243802433,12.611784956666668,4.347238526666667,10,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.91 eV — transparent at 775nm | ✓ n=2.09 — ideal waveguide confinement | △ Piezo=0.42 C/m² — moderate,1,0.1126,0.1118,0.53,0.1126,0.57,0.4904
mp-686208,Li5SiN3,2.1598,0.0,-0.8706298930324073,2.190394387804386,1,P1,Triclinic,3,144,"['Li', 'N', 'Si']",True,1.181165408667188,2.132420665190931,9.500711903333334,4.547217893333333,9,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.16 eV — marginal TPA risk | ✓ n=2.13 — ideal waveguide confinement | ✓ Piezo=1.18 C/m² — strong χ⁽²⁾ proxy,1,0.3116,0.1046,1.341,0.3116,0.5728,0.4902
mp-29047,Tl3VO4,2.5955000000000004,0.0,-1.6708633150000043,7.712664436588204,mm2,Imm2,Orthorhombic,3,8,"['O', 'Tl', 'V']",True,1.182260341492423,2.2637188900862477,27.22669601658396,5.124423213333311,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.60 eV — marginal TPA risk | ✓ n=2.26 — ideal waveguide confinement | ✓ Piezo=1.18 C/m² — strong χ⁽²⁾ proxy,1,0.3027,0.0874,1.327,0.3027,0.5797,0.4897
mp-8973,NaSi2N3,4.1827,0.0,-1.2553983302083331,3.183545998173716,mm2,Cmc2_1,Orthorhombic,3,12,"['N', 'Na', 'Si']",True,0.403437968094228,2.0718274413345013,8.632997900000001,4.292468946666666,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.18 eV — transparent at 775nm | ✓ n=2.07 — ideal waveguide confinement | △ Piezo=0.40 C/m² — moderate,1,0.108,0.114,0.509,0.108,0.5691,0.4897
mp-7913,BeSiN2,5.144499999999999,0.0,-1.4004157806250008,3.232887331296212,mm2,Pna2_1,Orthorhombic,3,16,"['Be', 'N', 'Si']",True,0.398786688594291,2.136540707155689,8.844587806666667,4.564806193333333,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 5.14 eV — transparent at 775nm | ✓ n=2.14 — ideal waveguide confinement | △ Piezo=0.40 C/m² — moderate,1,0.1051,0.1039,0.5,0.1051,0.5731,0.4894
mp-557437,KBi(PS3)2,2.2272000000000003,0.0,-0.8103605691535705,3.2444088565214573,2,P2_1,Monoclinic,4,20,"['Bi', 'K', 'P', 'S']",True,1.181195959577399,2.377084195676151,15.310690453333333,5.650529273333333,9,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.23 eV — marginal TPA risk | ✓ n=2.38 — ideal waveguide confinement | ✓ Piezo=1.18 C/m² — strong χ⁽²⁾ proxy,1,0.2952,0.0755,1.311,0.2952,0.5845,0.4892
mp-1029679,BaGe7N10,2.1552,0.0,-0.3550666633333337,5.053268960067192,m,Pc,Monoclinic,3,36,"['Ba', 'Ge', 'N']",True,1.153750328469235,2.2582301004695395,18.585264376666665,5.099603186666666,9,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.16 eV — marginal TPA risk | ✓ n=2.26 — ideal waveguide confinement | ✓ Piezo=1.15 C/m² — strong χ⁽²⁾ proxy,1,0.2958,0.088,1.3,0.2958,0.5795,0.4888
mp-1029584,KSi5N7,3.4174999999999995,0.0,-1.2031350066153843,2.9936993630724644,mm2,Pna2_1,Orthorhombic,3,104,"['K', 'N', 'Si']",True,0.37835054579054,2.0251072555957785,8.634881676666664,4.101059396666666,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.42 eV — transparent at 775nm | ✓ n=2.03 — ideal waveguide confinement | △ Piezo=0.38 C/m² — moderate,1,0.1024,0.1221,0.481,0.1024,0.566,0.4888
mp-552663,LiScAs2O7,3.4519,0.0,-2.3729057689393938,3.64252854623261,2,C2,Monoclinic,4,11,"['As', 'Li', 'O', 'Sc']",True,0.365210204304189,1.866863866666948,11.039036783333335,3.485180696666667,10,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.45 eV — transparent at 775nm | ✓ n=1.87 — ideal waveguide confinement | △ Piezo=0.37 C/m² — moderate,1,0.103,0.1558,0.472,0.103,0.5529,0.4885
mp-561446,BaCa(GaO2)4,3.0678,0.0,-2.6343517828571428,4.780582772051626,mm2,Imm2,Orthorhombic,4,14,"['Ba', 'Ca', 'Ga', 'O']",True,1.109914031625873,1.8798944668961253,12.860582456666668,3.5340032066666667,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 3.07 eV — marginal TPA risk | ✓ n=1.88 — ideal waveguide confinement | ✓ Piezo=1.11 C/m² — strong χ⁽²⁾ proxy,1,0.3119,0.1526,1.291,0.3119,0.5542,0.4885
mp-20778,Dy2Be2GeO7,4.4691,0.0,-3.286430635277777,6.547064963969532,-42m,P-42_1m,Tetragonal,4,24,"['Be', 'Dy', 'Ge', 'O']",True,0.361414999999999,1.9430047975579816,13.842398863333331,3.7752676433333328,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 4.47 eV — transparent at 775nm | ✓ n=1.94 — ideal waveguide confinement | △ Piezo=0.36 C/m² — moderate,1,0.0999,0.1382,0.464,0.0999,0.5597,0.4882
mp-27193,RbIO3,2.8369,0.0,-1.372529543500001,4.684210205851223,3m,R3m,Trigonal,3,5,"['I', 'O', 'Rb']",True,1.09018091425846,1.8412054122231996,8.749220130004858,3.3900373700000013,9,✓ Noncentro (3m) — χ⁽²⁾ allowed | △ Gap 2.84 eV — marginal TPA risk | ✓ n=1.84 — ideal waveguide confinement | ✓ Piezo=1.09 C/m² — strong χ⁽²⁾ proxy,1,0.3095,0.1624,1.273,0.3095,0.5504,0.4879
mp-28922,Ca2Si5N8,3.344899999999999,0.0,-1.4065820833333331,3.061091500482559,m,Cc,Monoclinic,3,30,"['Ca', 'N', 'Si']",True,0.357452878609874,2.080218201695838,11.71775444,4.327307766666667,10,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.34 eV — transparent at 775nm | ✓ n=2.08 — ideal waveguide confinement | △ Piezo=0.36 C/m² — moderate,1,0.0955,0.1126,0.453,0.0955,0.5697,0.4878
mp-3998,LaTaO4,3.3887,0.0056946729166664,-3.7071388720555554,7.751849673364303,mm2,Cmc2_1,Orthorhombic,3,12,"['La', 'O', 'Ta']",True,2.33363100780736,2.278493513998522,50.70538895999999,5.191532693333333,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.39 eV — transparent at 775nm | ✓ n=2.28 — ideal waveguide confinement | ✓ Piezo=2.33 C/m² — strong χ⁽²⁾ proxy,1,0.5956,0.0857,2.248,0.5956,0.5804,0.4877
mp-1228828,AsHPbO4,3.118291041493801,0.0,-1.6462676583928564,5.666234985921484,m,Pc,Monoclinic,4,14,"['As', 'H', 'O', 'Pb']",True,1.07880623643903,1.9373118798995688,14.673179563333337,3.753177320000001,9,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 3.12 eV — marginal TPA risk | ✓ n=1.94 — ideal waveguide confinement | ✓ Piezo=1.08 C/m² — strong χ⁽²⁾ proxy,1,0.2986,0.1394,1.258,0.2986,0.5592,0.4874
mp-1227983,BaGa2GeS6,2.766399008804845,0.0,-1.2255850444999994,3.723094559484788,1,P1,Triclinic,4,10,"['Ba', 'Ga', 'Ge', 'S']",True,1.122957799128665,2.378751271851123,15.09981752666667,5.658457613333334,9,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.77 eV — marginal TPA risk | ✓ n=2.38 — ideal waveguide confinement | ✓ Piezo=1.12 C/m² — strong χ⁽²⁾ proxy,1,0.2805,0.0753,1.255,0.2805,0.5846,0.4873
mp-541040,Y2Be2GeO7,4.5479,0.0,-3.2646892929166658,4.695864447817669,-42m,P-42_1m,Tetragonal,4,24,"['Be', 'Ge', 'O', 'Y']",True,0.335864999999999,1.944408950469696,13.451133453333332,3.780726166666666,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 4.55 eV — transparent at 775nm | ✓ n=1.94 — ideal waveguide confinement | △ Piezo=0.34 C/m² — moderate,1,0.0928,0.1379,0.433,0.0928,0.5598,0.4872
mp-779070,Li2NiP2O7,4.312200000000001,0.004232519722227,-2.50775682424603,2.9449557303260505,2,P2_1,Monoclinic,4,48,"['Li', 'Ni', 'O', 'P']",True,5.318160548552843,1.642242974308816,47.33928065333333,2.6969619866666665,9,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 4.31 eV — transparent at 775nm | △ n=1.64 — weak confinement | ✓ Piezo=5.32 C/m² — strong χ⁽²⁾ proxy,1,1.5989,0.2289,3.047,1.5989,0.5257,0.487
mp-768223,Cs2CeO3,2.2437000000000005,0.0,-2.6696664807183894,5.217286472689282,mm2,Cmc2_1,Orthorhombic,3,12,"['Ce', 'Cs', 'O']",True,1.073391710467339,2.0298409149487555,64.36020495666666,4.12025414,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.24 eV — marginal TPA risk | ✓ n=2.03 — ideal waveguide confinement | ✓ Piezo=1.07 C/m² — strong χ⁽²⁾ proxy,1,0.2903,0.1212,1.246,0.2903,0.5663,0.487
mp-11321,Y3TaO7,3.499,0.0,-3.826173611575757,6.35163133937445,222,C222_1,Orthorhombic,3,22,"['O', 'Ta', 'Y']",True,0.330778022916036,2.128460079494082,23.824900806627216,4.530342309999955,10,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.50 eV — transparent at 775nm | ✓ n=2.13 — ideal waveguide confinement | △ Piezo=0.33 C/m² — moderate,1,0.0874,0.1051,0.418,0.0874,0.5726,0.4867
mp-16855,K3Ta3Si2O13,2.9726,0.0,-3.1548955199404776,5.299668854573269,-6m2,P-62m,Hexagonal,4,42,"['K', 'O', 'Si', 'Ta']",True,1.060373778458406,2.013362316292492,19.837949783422747,4.053627816666666,9,✓ Noncentro (-6m2) — χ⁽²⁾ allowed | △ Gap 2.97 eV — marginal TPA risk | ✓ n=2.01 — ideal waveguide confinement | ✓ Piezo=1.06 C/m² — strong χ⁽²⁾ proxy,1,0.2879,0.1242,1.234,0.2879,0.5651,0.4866
mp-541462,SrTa4O11,3.5232,0.0,-3.431262843708332,7.781368665691054,622,P6_322,Hexagonal,3,32,"['O', 'Sr', 'Ta']",True,0.336895,2.29434230590526,45.88019544671028,5.264006616666666,10,✓ Noncentro (622) — χ⁽²⁾ allowed | ✓ Gap 3.52 eV — transparent at 775nm | ✓ n=2.29 — ideal waveguide confinement | △ Piezo=0.34 C/m² — moderate,1,0.0857,0.0839,0.417,0.0857,0.5811,0.4866
mp-15573,Tl3AsO4,2.5842,0.0,-1.426263464062504,7.338003517637786,6,P6_3,Hexagonal,3,16,"['As', 'O', 'Tl']",True,1.05072120050833,1.9947675328218075,11.849662346666667,3.979097510000001,9,✓ Noncentro (6) — χ⁽²⁾ allowed | △ Gap 2.58 eV — marginal TPA risk | ✓ n=1.99 — ideal waveguide confinement | ✓ Piezo=1.05 C/m² — strong χ⁽²⁾ proxy,1,0.2866,0.1277,1.226,0.2866,0.5638,0.4863
mp-557923,Na2MoSeO6,3.6489,0.0,-1.895722917510237,3.4477467732006564,23,P2_13,Cubic,4,40,"['Mo', 'Na', 'O', 'Se']",True,0.30404,1.8057943653694344,9.370150183333331,3.260893289999999,10,✓ Noncentro (23) — χ⁽²⁾ allowed | ✓ Gap 3.65 eV — transparent at 775nm | ✓ n=1.81 — ideal waveguide confinement | △ Piezo=0.30 C/m² — moderate,1,0.0872,0.1722,0.398,0.0872,0.5467,0.486
mp-510279,ZnAsHPbO5,3.2405000000000004,0.0,-1.6852617693055558,6.205105625540578,222,P2_12_12_1,Orthorhombic,5,36,"['As', 'H', 'O', 'Pb', 'Zn']",True,0.296809999999999,2.071805397071196,25.81251897,4.292377603333333,10,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.24 eV — transparent at 775nm | ✓ n=2.07 — ideal waveguide confinement | △ Piezo=0.30 C/m² — moderate,1,0.0794,0.114,0.379,0.0794,0.5691,0.4854
mp-638424,Sb2S2O9,4.0335,0.0,-1.803163485769232,4.0194247054487455,422,P4_12_12,Tetragonal,3,52,"['O', 'S', 'Sb']",True,0.2794,1.852095904644249,20.34492433333333,3.43025924,10,✓ Noncentro (422) — χ⁽²⁾ allowed | ✓ Gap 4.03 eV — transparent at 775nm | ✓ n=1.85 — ideal waveguide confinement | △ Piezo=0.28 C/m² — moderate,1,0.0791,0.1596,0.365,0.0791,0.5515,0.4849
mp-14415,Pr2Be2GeO7,4.273899999999999,0.0,-3.222494771527778,5.512772355086879,-42m,P-42_1m,Tetragonal,4,24,"['Be', 'Ge', 'O', 'Pr']",True,0.27885,1.965479864223154,12.339958026666666,3.863111096666667,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 4.27 eV — transparent at 775nm | ✓ n=1.97 — ideal waveguide confinement | △ Piezo=0.28 C/m² — moderate,1,0.0766,0.1335,0.361,0.0766,0.5615,0.4848
mp-27704,K3V5O14,2.2836,0.0,-2.4027361841704544,3.030567029916303,3m,P31m,Trigonal,3,22,"['K', 'O', 'V']",True,1.006063185590249,2.0405489498335165,16.425111573261933,4.163840016666668,9,✓ Noncentro (3m) — χ⁽²⁾ allowed | △ Gap 2.28 eV — marginal TPA risk | ✓ n=2.04 — ideal waveguide confinement | ✓ Piezo=1.01 C/m² — strong χ⁽²⁾ proxy,1,0.2713,0.1193,1.177,0.2713,0.5671,0.4847
mp-14416,Sm2Be2GeO7,4.4749,0.0,-3.2594550379166667,5.97225129274504,-42m,P-42_1m,Tetragonal,4,24,"['Be', 'Ge', 'O', 'Sm']",True,0.27647,1.9563672985067675,12.683094026666666,3.8273730066666665,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 4.47 eV — transparent at 775nm | ✓ n=1.96 — ideal waveguide confinement | △ Piezo=0.28 C/m² — moderate,1,0.0762,0.1354,0.359,0.0762,0.5608,0.4847
mp-17685,Li3GaGeO5,3.2656,0.0,-2.35187583725,3.629436095299061,mm2,Pna2_1,Orthorhombic,4,40,"['Ga', 'Ge', 'Li', 'O']",True,0.9913932907277512,1.7640212413687086,6.887245973333333,3.11177094,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.27 eV — transparent at 775nm | △ n=1.76 — weak confinement | △ Piezo=0.99 C/m² — moderate,1,0.2876,0.1847,1.175,0.2876,0.542,0.4846
mp-14232,LiBO2,7.281099999999999,0.0,-2.7561545387500006,2.902264920581099,-42m,I-42d,Tetragonal,3,8,"['B', 'Li', 'O']",True,0.9892466274535012,1.711241544415438,8.156728683342038,2.928347623333333,9,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 7.28 eV — transparent at 775nm | △ n=1.71 — weak confinement | △ Piezo=0.99 C/m² — moderate,1,0.2914,0.2023,1.172,0.2914,0.5355,0.4845
mp-12885,BaAl2Sb2O7,3.4131,0.0,-2.768880493749999,4.224100808217927,32,R32,Trigonal,4,12,"['Al', 'Ba', 'O', 'Sb']",True,0.26997965110154,1.8405899045324208,8.631339299997805,3.387771196666668,10,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 3.41 eV — transparent at 775nm | ✓ n=1.84 — ideal waveguide confinement | △ Piezo=0.27 C/m² — moderate,1,0.0767,0.1626,0.354,0.0767,0.5503,0.4845
mp-626435,Al(HO)3,4.9639,0.0252056060714283,-2.039267438035715,2.393812575626475,1,P1,Triclinic,3,28,"['Al', 'H', 'O']",True,4.887881315230603,1.6202145835248696,16.035318856666667,2.6250952966666667,9,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 4.96 eV — transparent at 775nm | △ n=1.62 — weak confinement | ✓ Piezo=4.89 C/m² — strong χ⁽²⁾ proxy,1,1.4795,0.2384,2.969,1.4795,0.5223,0.4844
mp-570598,SrSi7N10,3.882065668655171,0.0154995204166663,-1.3464539554166666,3.3198135176700267,m,Pc,Monoclinic,3,36,"['N', 'Si', 'Sr']",True,2.154867312626562,2.0511907062321955,25.67633592333333,4.207383313333333,10,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.88 eV — transparent at 775nm | ✓ n=2.05 — ideal waveguide confinement | ✓ Piezo=2.15 C/m² — strong χ⁽²⁾ proxy,1,0.5797,0.1175,2.144,0.5797,0.5678,0.4842
mp-756044,Na3AsO4,3.2282,0.0,-2.0442293245797414,2.967461305865457,mm2,Pmn2_1,Orthorhombic,3,16,"['As', 'Na', 'O']",True,0.987478801848424,1.5636701325194309,4.9549771,2.4450642833333336,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.23 eV — transparent at 775nm | △ n=1.56 — weak confinement | △ Piezo=0.99 C/m² — moderate,1,0.3042,0.2652,1.156,0.3042,0.5127,0.484
mp-6137,Mg4P6SN12,4.831800000000001,0.0,-1.0484742563198757,2.7624356618344192,-43m,I-43m,Cubic,4,23,"['Mg', 'N', 'P', 'S']",True,0.2499,1.9751184521440737,7.753998356666667,3.901092900000002,10,✓ Noncentro (-43m) — χ⁽²⁾ allowed | ✓ Gap 4.83 eV — transparent at 775nm | ✓ n=1.98 — ideal waveguide confinement | △ Piezo=0.25 C/m² — moderate,1,0.0685,0.1316,0.324,0.0685,0.5623,0.4835
mp-1540000,BaGaH5,3.6254,0.0,-0.3637303412500036,3.5372264943850054,mm2,Pmn2_1,Orthorhombic,3,14,"['Ba', 'Ga', 'H']",True,0.244182463577384,1.983309720698206,9.773950379816707,3.933517448215996,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.63 eV — transparent at 775nm | ✓ n=1.98 — ideal waveguide confinement | △ Piezo=0.24 C/m² — moderate,1,0.0668,0.13,0.317,0.0668,0.5629,0.4833
mp-19926,La2Be2GeO7,4.130699999999999,0.0,-3.2724024612500013,5.460089752892118,-42m,P-42_1m,Tetragonal,4,24,"['Be', 'Ge', 'La', 'O']",True,0.240839999999999,1.9750175729176007,14.059723239999997,3.900694413333332,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 4.13 eV — transparent at 775nm | ✓ n=1.98 — ideal waveguide confinement | △ Piezo=0.24 C/m² — moderate,1,0.066,0.1316,0.313,0.066,0.5623,0.4832
mp-690977,NaP3(PbO3)4,3.2891,0.0,-2.3734747190153938,6.108420081882833,6,P6_3,Hexagonal,4,40,"['Na', 'O', 'P', 'Pb']",True,0.23225178056936,1.958859738895735,25.969700659993865,3.837131476666667,10,✓ Noncentro (6) — χ⁽²⁾ allowed | ✓ Gap 3.29 eV — transparent at 775nm | ✓ n=1.96 — ideal waveguide confinement | △ Piezo=0.23 C/m² — moderate,1,0.0639,0.1349,0.303,0.0639,0.561,0.4828
mp-29826,ZnCN2,3.4492000000000003,0.0,-0.1662114956249993,3.349303863318996,-42m,I-42d,Tetragonal,3,16,"['C', 'N', 'Zn']",True,0.22512,1.884916431392472,6.94216738,3.5529099533333324,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 3.45 eV — transparent at 775nm | ✓ n=1.88 — ideal waveguide confinement | △ Piezo=0.23 C/m² — moderate,1,0.0632,0.1514,0.296,0.0632,0.5546,0.4826
mp-39215,Zn3GaB6PO12,4.0713,0.0,-2.400930309875776,4.022200794954323,3m,R3m,Trigonal,5,23,"['B', 'Ga', 'O', 'P', 'Zn']",True,0.220985214890044,1.9145828927819588,8.222656426666665,3.665627653333333,10,✓ Noncentro (3m) — χ⁽²⁾ allowed | ✓ Gap 4.07 eV — transparent at 775nm | ✓ n=1.91 — ideal waveguide confinement | △ Piezo=0.22 C/m² — moderate,1,0.0615,0.1445,0.29,0.0615,0.5573,0.4824
mp-568450,SrAlH5,3.5013,0.0,-0.4073913351785713,2.7060868135204807,222,P2_12_12_1,Orthorhombic,3,28,"['Al', 'H', 'Sr']",True,0.21644,2.1283349861648504,12.893186556666668,4.529809813333333,10,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.50 eV — transparent at 775nm | ✓ n=2.13 — ideal waveguide confinement | △ Piezo=0.22 C/m² — moderate,1,0.0572,0.1052,0.278,0.0572,0.5726,0.482
mp-1029418,KSi2N3,3.673199999999999,0.0,-1.0853544762083338,3.392509252001216,mm2,Cmc2_1,Orthorhombic,3,12,"['K', 'N', 'Si']",True,0.209373477307895,2.1146529455208483,9.206582283333333,4.47175708,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.67 eV — transparent at 775nm | ✓ n=2.11 — ideal waveguide confinement | △ Piezo=0.21 C/m² — moderate,1,0.0555,0.1072,0.269,0.0555,0.5718,0.4817
mp-558753,BiB2O4F,4.192,0.0007315004166699,-2.6180676425,5.988139847756407,3,P3_2,Trigonal,4,24,"['B', 'Bi', 'F', 'O']",True,2.03954010360173,1.958068553447504,14.453268663333334,3.83403246,10,✓ Noncentro (3) — χ⁽²⁾ allowed | ✓ Gap 4.19 eV — transparent at 775nm | ✓ n=1.96 — ideal waveguide confinement | ✓ Piezo=2.04 C/m² — strong χ⁽²⁾ proxy,1,0.5616,0.135,2.066,0.5616,0.5609,0.4816
mp-555150,KTa(BO3)2,3.6136,0.0,-3.0013753882916667,3.992564955256548,mm2,Pmn2_1,Orthorhombic,4,20,"['B', 'K', 'O', 'Ta']",True,0.903195026170981,1.792397289479465,13.258862116666668,3.2126880433333334,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.61 eV — transparent at 775nm | △ n=1.79 — weak confinement | △ Piezo=0.90 C/m² — moderate,1,0.2599,0.1761,1.085,0.2599,0.5452,0.4816
